scaffold,start,end,mid,sites,pi_Species1,pi_Species2,dxy_Species1_Species2,Fst_Species1_Species2
4,20200001,20250000,20226240,2762,0.0452,0.1047,0.2087,0.4833
4,20400001,20450000,20425914,2908,0.0558,0.1069,0.2239,0.4732
4,20450001,20500000,20471874,1608,0.047,0.1127,0.2527,0.5326
4,20500001,20550000,20521685,2894,0.0492,0.1147,0.2288,0.4847
4,20550001,20600000,20573990,2941,0.0612,0.1186,0.1859,0.3538
4,20600001,20650000,20623088,2121,0.0539,0.106,0.2122,0.4595
4,20650001,20700000,20674416,3044,0.0624,0.1124,0.1853,0.363
4,20700001,20750000,20724880,3039,0.0462,0.0952,0.2486,0.5651
4,20750001,20800000,20777149,3283,0.0247,0.1233,0.2491,0.5732
4,20800001,20850000,20817545,2540,0.0393,0.1082,0.2375,0.5426
4,20900001,20950000,20926019,2993,0.0392,0.0991,0.2252,0.5445
4,20950001,21000000,20967490,2479,0.0497,0.1033,0.2203,0.4929
4,21000001,21050000,21029772,2217,0.0199,0.115,0.2412,0.5966
4,21050001,21100000,21066842,1550,0.0505,0.1138,0.2,0.4286
4,21100001,21150000,21131648,2015,0.0618,0.1259,0.2052,0.3797
4,21150001,21200000,21181666,3906,0.0568,0.1079,0.1797,0.3769
4,21200001,21250000,21222830,3089,0.0271,0.1072,0.1684,0.4558
4,21250001,21300000,21267916,1677,0.0264,0.1093,0.1566,0.422
4,21300001,21350000,21323821,2770,0.0505,0.1005,0.193,0.4449
4,21350001,21400000,21367876,1904,0.0641,0.1059,0.1929,0.3893
4,21400001,21450000,21438676,699,0.0529,0.1099,0.2056,0.4413
4,21450001,21500000,21471613,2054,0.0581,0.1054,0.1894,0.4011
4,21500001,21550000,21525171,2506,0.0423,0.1166,0.2095,0.4668
4,21550001,21600000,21575663,2282,0.0397,0.0935,0.1999,0.5124
4,21600001,21650000,21629205,2523,0.0522,0.1123,0.1834,0.3899
4,21650001,21700000,21682194,1055,0.0472,0.1248,0.1797,0.3672
4,21700001,21750000,21728776,2453,0.0481,0.1103,0.194,0.4315
4,21750001,21800000,21776964,3894,0.0505,0.1018,0.1882,0.4314
4,21800001,21850000,21816913,1718,0.0656,0.1031,0.2164,0.4389
4,21900001,21950000,21926258,2222,0.0261,0.112,0.2518,0.5971
4,21950001,22000000,21974263,1454,0.0244,0.1064,0.2236,0.5756
4,22000001,22050000,22033035,2814,0.0424,0.1135,0.1909,0.4356
4,22050001,22100000,22068220,2885,0.0369,0.1012,0.1906,0.4847
4,22100001,22150000,22125065,2843,0.0555,0.0952,0.1768,0.4047
4,22150001,22200000,22176759,2788,0.0224,0.1091,0.1916,0.5202
4,22200001,22250000,22227111,2996,0.0359,0.1044,0.199,0.4972
4,22250001,22300000,22274774,3532,0.0409,0.0968,0.1923,0.4852
4,22300001,22350000,22325576,4131,0.0351,0.0945,0.1691,0.4617
4,22350001,22400000,22375023,1859,0.0499,0.0875,0.1826,0.4567
4,22400001,22450000,22427239,1920,0.049,0.1104,0.2072,0.4552
4,22450001,22500000,22476834,3728,0.0445,0.1038,0.2088,0.4878
4,22500001,22550000,22529448,4311,0.033,0.0997,0.1923,0.5062
4,22550001,22600000,22575969,4052,0.0203,0.1076,0.216,0.5756
4,22600001,22650000,22627207,3931,0.0481,0.0958,0.2116,0.4998
4,22650001,22700000,22675496,4253,0.0523,0.1006,0.2134,0.4786
4,22700001,22750000,22724743,2273,0.0595,0.0983,0.2022,0.4401
4,22750001,22800000,22778494,2736,0.0553,0.0982,0.1897,0.4272
4,22800001,22850000,22824102,3141,0.055,0.1024,0.1943,0.4285
4,22850001,22900000,22874175,4739,0.045,0.098,0.1737,0.4267
4,22900001,22950000,22921608,4683,0.0501,0.0925,0.174,0.4233
4,22950001,23000000,22971604,3401,0.049,0.0988,0.1825,0.4309
4,23000001,23050000,23028221,2263,0.0417,0.1139,0.1821,0.4172
4,23050001,23100000,23068824,1228,0.0404,0.1019,0.1743,0.4342
4,23100001,23150000,23124478,2729,0.0505,0.1133,0.182,0.3897
4,23150001,23200000,23176030,2564,0.0557,0.1211,0.1719,0.3294
4,23200001,23250000,23222531,1842,0.073,0.1257,0.1682,0.2595
4,23250001,23300000,23268568,753,0.0861,0.1526,0.1939,0.2405
4,23400001,23450000,23426783,972,0.0769,0.1502,0.2018,0.2852
4,23450001,23500000,23473210,1383,0.0844,0.1418,0.1726,0.2095
4,23500001,23550000,23526492,730,0.0679,0.1233,0.156,0.2434
4,23550001,23600000,23574946,2722,0.0616,0.1281,0.1579,0.2557
4,23600001,23650000,23628210,4016,0.0631,0.1317,0.1783,0.3008
4,23650001,23700000,23675250,5118,0.0632,0.1136,0.1629,0.2998
4,23700001,23750000,23721459,4221,0.0518,0.105,0.1649,0.3627
4,23750001,23800000,23766906,2082,0.052,0.1108,0.1649,0.3474
4,23800001,23850000,23818796,1951,0.0515,0.1071,0.1973,0.4349
4,23850001,23900000,23870909,929,0.0719,0.0779,0.318,0.6071
4,23900001,23950000,23918822,993,0.0367,0.1191,0.2582,0.5575
4,23950001,24000000,23974695,1692,0.0358,0.1033,0.2164,0.5317
4,24000001,24050000,24026079,3750,0.0483,0.1035,0.1931,0.445
4,24050001,24100000,24074299,2997,0.042,0.0993,0.1836,0.4565
4,24100001,24150000,24127110,4508,0.0562,0.0942,0.1663,0.379
4,24150001,24200000,24175725,1085,0.0351,0.0939,0.1629,0.4484
4,24200001,24250000,24235566,2228,0.0565,0.0987,0.2025,0.449
4,24250001,24300000,24272074,5290,0.0454,0.0984,0.1875,0.4553
4,24300001,24350000,24326219,4864,0.0459,0.1064,0.1657,0.3815
4,24350001,24400000,24373935,3770,0.0521,0.1028,0.1704,0.3814
4,24400001,24450000,24438485,2145,0.0575,0.0939,0.192,0.4351
4,24450001,24500000,24468264,2680,0.0437,0.0991,0.1718,0.4238
4,24550001,24600000,24584533,2936,0.0391,0.1061,0.1744,0.4281
4,24600001,24650000,24610579,645,0.0245,0.0951,0.1491,0.453
4,24650001,24700000,24686086,1819,0.062,0.0865,0.1579,0.3566
4,24700001,24750000,24724322,3218,0.0465,0.1059,0.1642,0.3765
4,24750001,24800000,24778615,2585,0.0411,0.0998,0.225,0.5362
4,24800001,24850000,24825119,4733,0.0178,0.1054,0.2359,0.6191
4,24850001,24900000,24873917,3961,0.0191,0.1193,0.2551,0.6081
4,24900001,24950000,24925093,3693,0.0327,0.1186,0.2025,0.4803
4,24950001,25000000,24976085,4021,0.0484,0.1245,0.2181,0.4469
4,25000001,25050000,25031876,2970,0.0346,0.108,0.2384,0.5594
4,25050001,25100000,25077703,2956,0.0274,0.1012,0.219,0.5704
4,25100001,25150000,25123146,2716,0.0238,0.1003,0.2108,0.5724
4,25150001,25200000,25178668,3211,0.0338,0.0982,0.2284,0.5696
4,25200001,25250000,25223149,3463,0.0362,0.1023,0.2097,0.5208
4,25250001,25300000,25274308,2114,0.0249,0.1109,0.2003,0.5225
4,25300001,25350000,25336663,1257,0.026,0.1329,0.2079,0.4789
4,25350001,25400000,25376230,1955,0.0278,0.1048,0.2112,0.5469
4,25400001,25450000,25421912,803,0.0331,0.1035,0.1827,0.4761
4,25450001,25500000,25478121,1949,0.0441,0.1076,0.1813,0.4232
4,25500001,25550000,25524942,1025,0.0245,0.0976,0.1879,0.536
4,25550001,25600000,25574732,4050,0.05,0.1004,0.2029,0.4666
4,25600001,25650000,25619498,2956,0.0276,0.1085,0.1947,0.5081
4,25650001,25700000,25672260,1412,0.0309,0.1279,0.1938,0.4455
4,25700001,25750000,25729688,1064,0.0344,0.1038,0.1894,0.4846
4,25750001,25800000,25780905,1250,0.0378,0.1072,0.1931,0.4717
4,25800001,25850000,25834057,3097,0.0538,0.1043,0.1859,0.4096
4,25850001,25900000,25874615,3545,0.046,0.1021,0.185,0.4387
4,25900001,25950000,25919734,3621,0.0569,0.1003,0.2029,0.4448
4,25950001,26000000,25974717,5381,0.0448,0.1005,0.1955,0.4687
4,26000001,26050000,26023486,3607,0.0553,0.0961,0.1834,0.4184
4,26050001,26100000,26074539,4644,0.0483,0.0997,0.1768,0.418
4,26100001,26150000,26132238,3753,0.0516,0.0977,0.2044,0.4708
4,26150001,26200000,26173336,4466,0.0555,0.097,0.1705,0.385
4,26200001,26250000,26222499,3093,0.0445,0.1079,0.1822,0.4228
4,26250001,26300000,26275816,2388,0.0463,0.1074,0.1701,0.389
4,26300001,26350000,26328023,3457,0.0517,0.1038,0.1773,0.3973
4,26350001,26400000,26373948,4213,0.047,0.1064,0.1819,0.4175
4,26400001,26450000,26424333,3097,0.0436,0.1172,0.1844,0.4083
4,26450001,26500000,26470497,2987,0.0441,0.0971,0.2053,0.4985
4,26500001,26550000,26529421,2823,0.0319,0.1018,0.2175,0.5504
4,26550001,26600000,26581595,890,0.0353,0.0979,0.2428,0.5862
4,26600001,26650000,26627436,2797,0.057,0.093,0.2143,0.4825
4,26650001,26700000,26674229,3956,0.0355,0.1013,0.2281,0.5563
4,26700001,26750000,26723385,4133,0.0393,0.0996,0.2078,0.5135
4,26750001,26800000,26771940,1928,0.0509,0.1003,0.2531,0.547
4,26800001,26850000,26824270,3868,0.0461,0.1141,0.2423,0.5169
4,26850001,26900000,26869706,2556,0.051,0.1349,0.2946,0.5359
4,26900001,26950000,26931641,669,0.0473,0.1406,0.2708,0.5038
4,26950001,27000000,26971667,2034,0.0403,0.116,0.2392,0.5255
4,27000001,27050000,27027199,1101,0.0484,0.1126,0.2473,0.5209
4,27050001,27100000,27078980,1730,0.0241,0.1165,0.2374,0.5736
4,27100001,27150000,27130368,2402,0.0432,0.1123,0.2148,0.4837
4,27150001,27200000,27173674,3421,0.0492,0.1147,0.1933,0.416
4,27200001,27250000,27224029,2624,0.0424,0.1255,0.2093,0.4456
4,27250001,27300000,27277247,1781,0.0274,0.1017,0.2672,0.6342
4,27300001,27350000,27326889,4795,0.0333,0.0963,0.2569,0.6147
4,27350001,27400000,27374768,5593,0.0383,0.0979,0.2041,0.5143
4,27400001,27450000,27428562,4241,0.0408,0.0991,0.225,0.5387
4,27450001,27500000,27477470,3711,0.0472,0.0967,0.2229,0.5201
4,27500001,27550000,27526780,3644,0.0436,0.0935,0.2258,0.5437
4,27550001,27600000,27574406,4807,0.0453,0.1004,0.1927,0.4617
4,27600001,27650000,27622326,3275,0.0415,0.0951,0.2016,0.5053
4,27650001,27700000,27666519,1601,0.0526,0.0952,0.2036,0.4717
4,27700001,27750000,27727707,1686,0.033,0.1115,0.1747,0.437
4,27750001,27800000,27778120,3736,0.0363,0.1032,0.2061,0.512
4,27800001,27850000,27822474,3249,0.0359,0.105,0.2114,0.5184
4,27850001,27900000,27866289,1831,0.0417,0.0961,0.2417,0.568
4,27900001,27950000,27928334,3949,0.0365,0.1167,0.1822,0.4284
4,27950001,28000000,27973680,2044,0.0358,0.1056,0.2531,0.5815
4,28000001,28050000,28026285,4097,0.0235,0.1042,0.2144,0.5696
4,28050001,28100000,28074371,3217,0.0308,0.1031,0.2186,0.5531
4,28100001,28150000,28127518,1691,0.0438,0.0963,0.2177,0.5235
4,28150001,28200000,28178765,3502,0.0422,0.1,0.2309,0.5415
4,28200001,28250000,28228601,3869,0.0388,0.1053,0.2222,0.5263
4,28250001,28300000,28273612,4089,0.0321,0.0982,0.2335,0.583
4,28300001,28350000,28322893,2485,0.0412,0.102,0.2406,0.555
4,28350001,28400000,28377847,2097,0.0566,0.1008,0.2039,0.4466
4,28400001,28450000,28425347,3597,0.0361,0.1172,0.1974,0.462
4,28450001,28500000,28472811,1135,0.0453,0.1029,0.209,0.4875
4,28500001,28550000,28526930,1651,0.0305,0.1022,0.1967,0.5177
4,28550001,28600000,28573281,2034,0.0278,0.1,0.2057,0.5498
4,28600001,28650000,28626559,819,0.0346,0.097,0.2221,0.5599
4,28650001,28700000,28674835,818,0.0192,0.1099,0.2095,0.563
4,28700001,28750000,28731060,1617,0.0249,0.1049,0.2076,0.5516
4,28750001,28800000,28776392,1247,0.0265,0.095,0.2096,0.574
4,28800001,28850000,28824495,2252,0.0233,0.0946,0.2292,0.6165
4,28850001,28900000,28881810,1358,0.0426,0.0935,0.2486,0.58
4,28900001,28950000,28922599,2071,0.027,0.1026,0.2275,0.5815
4,28950001,29000000,28973430,2421,0.0339,0.0911,0.1901,0.5212
4,29000001,29050000,29035503,1611,0.0249,0.0924,0.2075,0.5835
4,29050001,29100000,29081746,886,0.0195,0.1007,0.2384,0.628
4,29100001,29150000,29126030,2320,0.0156,0.0987,0.203,0.596
4,29150001,29200000,29169850,1664,0.0353,0.0946,0.2065,0.5376
4,29200001,29250000,29222265,1521,0.0166,0.0968,0.2239,0.629
4,29250001,29300000,29275396,1395,0.0322,0.1073,0.1849,0.4742
4,29300001,29350000,29325895,3451,0.0401,0.0975,0.2161,0.5301
4,29350001,29400000,29372203,3285,0.039,0.0961,0.208,0.523
4,29400001,29450000,29422195,3401,0.0321,0.0982,0.1938,0.5165
4,29450001,29500000,29469943,1831,0.0414,0.0927,0.1981,0.505
4,29500001,29550000,29524433,2858,0.0434,0.0991,0.2014,0.4888
4,29550001,29600000,29570912,3260,0.0413,0.0912,0.1963,0.5057
4,29600001,29650000,29623447,3610,0.0307,0.0972,0.203,0.5415
4,29650001,29700000,29679774,3448,0.0465,0.0982,0.2065,0.4902
4,29700001,29750000,29723479,4947,0.0456,0.1025,0.1885,0.4466
4,29750001,29800000,29776313,3074,0.0591,0.0916,0.1615,0.363
4,29800001,29850000,29826303,2847,0.0394,0.0943,0.1711,0.4508
4,29850001,29900000,29874189,3725,0.0182,0.1115,0.2231,0.5846
4,29900001,29950000,29931122,2318,0.0275,0.0949,0.1952,0.5452
4,29950001,30000000,29970695,2727,0.0338,0.1056,0.207,0.5164
4,30000001,30050000,30025609,1852,0.0482,0.1069,0.1802,0.4085
4,30050001,30100000,30064535,1319,0.0678,0.0934,0.1955,0.4116
4,30100001,30150000,30129518,565,0.0416,0.0975,0.1495,0.3764
4,30150001,30200000,30180544,1094,0.0279,0.0952,0.1638,0.4759
4,30200001,30250000,30222819,3531,0.053,0.0967,0.1811,0.4193
4,30250001,30300000,30275505,2690,0.0293,0.0986,0.1943,0.5268
4,30300001,30350000,30315018,1843,0.0443,0.1084,0.1917,0.4435
4,30350001,30400000,30378313,3417,0.046,0.1021,0.1968,0.4638
4,30400001,30450000,30421175,2248,0.0477,0.1051,0.1975,0.4521
4,30450001,30500000,30474000,2319,0.0314,0.133,0.2726,0.5643
4,30500001,30550000,30523818,1382,0.0422,0.1007,0.2153,0.5145
4,30550001,30600000,30572727,2208,0.0472,0.099,0.208,0.4887
4,30600001,30650000,30629770,1288,0.05,0.0985,0.1796,0.422
4,30650001,30700000,30680193,3424,0.0277,0.107,0.2013,0.5245
4,30700001,30750000,30718792,2745,0.0395,0.0992,0.1959,0.4911
4,30750001,30800000,30778358,2232,0.0367,0.1124,0.2004,0.4772
4,30800001,30850000,30830591,2761,0.0446,0.1128,0.1773,0.3986
4,30850001,30900000,30872597,2791,0.0304,0.0996,0.1638,0.4531
4,30900001,30950000,30928744,2541,0.0253,0.1036,0.1906,0.5214
4,30950001,31000000,30972406,2872,0.0203,0.1033,0.1929,0.5463
4,31000001,31050000,31032383,1170,0.0067,0.1191,0.2375,0.6284
4,31050001,31100000,31073919,2324,0.0311,0.1119,0.2196,0.5327
4,31100001,31150000,31140704,1378,0.0284,0.1001,0.2433,0.6048
4,31150001,31200000,31156611,766,0.0411,0.1158,0.2218,0.4949
4,31250001,31300000,31281163,2301,0.0066,0.1243,0.2288,0.6037
4,31300001,31350000,31328367,3104,0.0398,0.1094,0.1906,0.4539
4,31350001,31400000,31371491,3871,0.0318,0.1174,0.1983,0.4778
4,31400001,31450000,31423870,4685,0.0274,0.1122,0.1824,0.4734
4,31450001,31500000,31470689,2537,0.0443,0.1088,0.1937,0.4468
4,31500001,31550000,31527332,3059,0.0303,0.1221,0.2421,0.5479
4,31550001,31600000,31574458,3731,0.0486,0.1018,0.1979,0.4581
4,31600001,31650000,31627502,2570,0.0301,0.1122,0.1862,0.4717
4,31650001,31700000,31673380,3863,0.0566,0.1073,0.2113,0.4469
4,31700001,31750000,31725257,2500,0.0285,0.1156,0.2347,0.5568
4,31750001,31800000,31777009,2323,0.0353,0.1061,0.2479,0.5748
4,31800001,31850000,31819473,1578,0.0407,0.1021,0.2218,0.5271
4,31850001,31900000,31879473,2090,0.0345,0.0995,0.2217,0.5539
4,31900001,31950000,31923138,3090,0.0404,0.0954,0.2425,0.5748
4,31950001,32000000,31972387,3408,0.049,0.105,0.2145,0.4811
4,32000001,32050000,32019676,1294,0.0291,0.0964,0.2223,0.5809
4,32050001,32100000,32077012,1345,0.0281,0.1132,0.2296,0.556
4,32100001,32150000,32128700,1705,0.0335,0.1102,0.2508,0.5757
4,32150001,32200000,32175653,2596,0.0538,0.0997,0.2017,0.4534
4,32200001,32250000,32230084,3438,0.0312,0.1029,0.2074,0.533
4,32250001,32300000,32276769,3127,0.0276,0.105,0.2125,0.5495
4,32300001,32350000,32327312,3234,0.026,0.1153,0.2459,0.5821
4,32350001,32400000,32371064,3343,0.0325,0.113,0.2351,0.5504
4,32400001,32450000,32423425,2424,0.0523,0.1128,0.2031,0.4314
4,32450001,32500000,32468510,1688,0.0279,0.1162,0.1859,0.4685
4,32500001,32550000,32522859,2669,0.0084,0.1041,0.2153,0.6294
4,32550001,32600000,32577836,3786,0.0283,0.1056,0.2228,0.5626
4,32600001,32650000,32630952,1464,0.0108,0.1134,0.2265,0.612
4,32650001,32700000,32678394,4499,0.0397,0.1092,0.2197,0.5105
4,32700001,32750000,32722116,4967,0.0345,0.1066,0.2102,0.5175
4,32750001,32800000,32777082,2361,0.0354,0.1109,0.2167,0.5154
4,32800001,32850000,32830372,1940,0.0365,0.1265,0.2038,0.4513
4,32850001,32900000,32878483,2246,0.0332,0.1168,0.2145,0.5055
4,32900001,32950000,32924556,3404,0.0281,0.1246,0.2062,0.4883
4,32950001,33000000,32973665,1615,0.0396,0.1072,0.2336,0.5381
4,33000001,33050000,33021510,2072,0.017,0.105,0.2438,0.6336
4,33050001,33100000,33073717,1499,0.0358,0.1125,0.2407,0.5491
4,33100001,33150000,33115471,987,0.0185,0.108,0.2624,0.6438
4,33150001,33200000,33175033,2285,0.0409,0.1113,0.2471,0.5454
4,33200001,33250000,33227426,2827,0.008,0.1086,0.2682,0.685
4,33250001,33300000,33276617,1529,0.0268,0.1146,0.2577,0.5966
4,33300001,33350000,33325384,2334,0.0096,0.1175,0.2267,0.6066
4,33350001,33400000,33377067,1615,0.0299,0.0963,0.2842,0.6558
4,33400001,33450000,33428450,2371,0.0243,0.1007,0.2501,0.626
4,33450001,33500000,33468122,2320,0.0233,0.1015,0.2455,0.6217
4,33500001,33550000,33520986,2604,0.0191,0.1107,0.2338,0.5991
4,33550001,33600000,33580240,2495,0.0218,0.0994,0.2985,0.6885
4,33600001,33650000,33628946,2466,0.0126,0.1063,0.3177,0.7191
4,33650001,33700000,33675844,2258,0.0155,0.0988,0.2821,0.6945
4,33700001,33750000,33725370,2792,0.0248,0.1119,0.2505,0.5997
4,33750001,33800000,33774769,3361,0.0203,0.1077,0.2551,0.63
4,33800001,33850000,33824232,3646,0.0198,0.1181,0.2325,0.5773
4,33850001,33900000,33879629,2748,0.0191,0.1246,0.2194,0.5432
4,33900001,33950000,33932616,2114,0.0206,0.1093,0.2363,0.6008
4,33950001,34000000,33973303,3508,0.0395,0.1041,0.2439,0.5604
4,34000001,34050000,34023508,4512,0.0319,0.1091,0.2354,0.5614
4,34050001,34100000,34076448,1799,0.0324,0.1018,0.2726,0.6243
4,34100001,34150000,34129156,2048,0.0384,0.1015,0.2298,0.5487
4,34150001,34200000,34173426,4641,0.0299,0.1083,0.2542,0.596
4,34200001,34250000,34222967,2268,0.0258,0.0998,0.253,0.6268
4,34250001,34300000,34275433,3559,0.0486,0.1054,0.2065,0.4663
4,34300001,34350000,34321743,4151,0.0434,0.103,0.22,0.5132
4,34350001,34400000,34382443,1586,0.0161,0.099,0.2645,0.6747
4,34400001,34450000,34426257,2808,0.0401,0.1033,0.2516,0.5712
4,34450001,34500000,34471648,3667,0.0281,0.1078,0.2559,0.6048
4,34500001,34550000,34519082,2382,0.023,0.1086,0.2797,0.6473
4,34550001,34600000,34581470,3025,0.0221,0.1166,0.2465,0.5928
4,34600001,34650000,34620993,2856,0.0295,0.1191,0.2534,0.573
4,34650001,34700000,34679623,2161,0.0221,0.1268,0.2623,0.5913
4,34700001,34750000,34727582,2985,0.0301,0.101,0.2619,0.6208
4,34750001,34800000,34778458,3076,0.0186,0.1,0.2715,0.6714
4,34800001,34850000,34819982,3109,0.0045,0.1073,0.2843,0.7154
4,34850001,34900000,34875954,2435,0.0129,0.1022,0.2707,0.6847
4,34900001,34950000,34926660,3101,0.0085,0.1044,0.2546,0.6784
4,34950001,35000000,34975034,3864,0.0102,0.1023,0.2436,0.6646
4,35000001,35050000,35026466,2758,0.0348,0.0951,0.2368,0.5857
4,35050001,35100000,35076595,3380,0.0357,0.099,0.2474,0.5887
4,35100001,35150000,35120744,2023,0.019,0.1014,0.2604,0.6546
4,35150001,35200000,35170037,2022,0.022,0.1023,0.2705,0.654
4,35200001,35250000,35225839,2687,0.0066,0.1157,0.2692,0.6745
4,35250001,35300000,35270778,1566,0.0159,0.1047,0.2912,0.6893
4,35300001,35350000,35323667,3803,0.0151,0.1064,0.2692,0.6665
4,35350001,35400000,35370250,2817,0.0297,0.0858,0.3044,0.6966
4,35400001,35450000,35421582,3541,0.0054,0.1143,0.2746,0.6875
4,35450001,35500000,35475580,2292,0.0274,0.116,0.2661,0.6025
4,35500001,35550000,35529395,3391,0.0266,0.1061,0.3144,0.6751
4,35550001,35600000,35569000,2160,0.0246,0.0939,0.2647,0.6573
4,35600001,35650000,35618961,1862,0.0199,0.1047,0.3017,0.6864
4,35650001,35700000,35676502,3192,0.0367,0.1179,0.2403,0.5344
4,35700001,35750000,35727922,2464,0.028,0.1286,0.1751,0.4106
4,35750001,35800000,35774305,1205,0.0399,0.1124,0.1724,0.404
4,35800001,35850000,35816056,677,0.0053,0.1403,0.2556,0.6075
4,35850001,35900000,35884476,2105,0.0568,0.1242,0.1636,0.2961
4,35900001,35950000,35923188,3861,0.0494,0.1216,0.1721,0.3483
4,35950001,36000000,35973319,3159,0.0381,0.1102,0.1553,0.3703
4,36000001,36050000,36027071,2649,0.0288,0.121,0.1518,0.3644
4,36050001,36100000,36075481,3552,0.0612,0.1175,0.1412,0.2293
4,36100001,36150000,36132412,2706,0.0662,0.1156,0.1347,0.1962
4,36150001,36200000,36171789,2982,0.0606,0.115,0.1463,0.2545
4,36200001,36250000,36223214,2280,0.0615,0.1238,0.1499,0.2417
4,36300001,36350000,36321393,2348,0.0503,0.136,0.1523,0.2531
4,36350001,36400000,36385158,973,0.0715,0.1206,0.1737,0.2895
4,36400001,36450000,36418507,1045,0.0492,0.1402,0.1706,0.3011
4,36500001,36550000,36534043,1689,0.0507,0.1262,0.1717,0.3321
4,36550001,36600000,36582560,2334,0.0339,0.113,0.1427,0.3397
4,36600001,36650000,36622033,3658,0.0338,0.1151,0.1479,0.3507
4,36650001,36700000,36679823,980,0.0355,0.1244,0.186,0.4214
4,36700001,36750000,36721111,3224,0.0519,0.1114,0.142,0.2774
4,36750001,36800000,36775321,2599,0.0597,0.1171,0.1531,0.2733
4,36800001,36850000,36827997,2670,0.0625,0.1342,0.1854,0.3147
4,36850001,36900000,36876367,3861,0.0599,0.1177,0.1542,0.2746
4,36900001,36950000,36924455,3781,0.0747,0.115,0.1493,0.2222
4,36950001,37000000,36975311,3829,0.057,0.1215,0.154,0.2735
4,37000001,37050000,37024603,3737,0.0511,0.1162,0.1569,0.3139
4,37050001,37100000,37075139,4634,0.0432,0.1175,0.1528,0.3247
4,37100001,37150000,37122253,3123,0.0576,0.1131,0.1423,0.2553
4,37150001,37200000,37184686,1400,0.0549,0.1223,0.1514,0.2701
4,37200001,37250000,37232121,2859,0.0518,0.1163,0.1636,0.3309
4,37250001,37300000,37277015,1723,0.0622,0.1054,0.1432,0.2634
4,37350001,37400000,37369641,1620,0.0496,0.1321,0.1503,0.2585
4,37400001,37450000,37426205,4150,0.0553,0.1133,0.1462,0.275
4,37450001,37500000,37472931,1937,0.067,0.1147,0.1547,0.262
4,37500001,37550000,37526767,1295,0.0552,0.1145,0.1509,0.2872
4,37550001,37600000,37567457,2192,0.0596,0.1277,0.1615,0.2734
4,37600001,37650000,37626300,2166,0.0389,0.1285,0.1655,0.3476
4,37650001,37700000,37675698,2621,0.0517,0.1117,0.1428,0.2799
4,37700001,37750000,37723174,2433,0.0625,0.1137,0.1624,0.3003
4,37750001,37800000,37777205,2775,0.0546,0.1264,0.1643,0.2995
4,37800001,37850000,37824767,4680,0.0616,0.1203,0.1609,0.2829
4,37850001,37900000,37862042,736,0.0339,0.1209,0.1228,0.244
4,37900001,37950000,37934785,3030,0.0256,0.1433,0.1937,0.4254
4,37950001,38000000,37970270,2276,0.032,0.1439,0.1802,0.3711
4,38000001,38050000,38024942,3544,0.0649,0.1239,0.1622,0.2689
4,38050001,38100000,38078764,2925,0.0404,0.1325,0.1688,0.3416
4,38100001,38150000,38125709,3684,0.0541,0.1179,0.1508,0.2817
4,38150001,38200000,38164317,1350,0.0463,0.1259,0.1486,0.2794
4,38200001,38250000,38222591,1809,0.0418,0.1192,0.1697,0.3728
4,38250001,38300000,38269668,2990,0.0808,0.1293,0.1732,0.2454
4,38350001,38400000,38377198,1618,0.0427,0.1306,0.1519,0.2896
4,38400001,38450000,38422936,4550,0.0733,0.1222,0.1509,0.2151
4,38450001,38500000,38487837,2510,0.0705,0.1094,0.1377,0.2092
4,38500001,38550000,38524420,3684,0.0542,0.1208,0.1602,0.3024
4,38550001,38600000,38580093,4311,0.0665,0.1102,0.1322,0.1995
